,loss_crab_t,fid_crab_t,inf_crab_t
414,0.0045025229244662094,0.9977498922548691,-2.6477966854462136
415,0.00881081683177509,0.9955995525486014,-2.35650316083355
416,0.004545938450876486,0.9977283243833013,-2.6436536834960527
417,0.007821181383994421,0.9960932203611054,-2.4081810843756895
418,0.004539612519899798,0.9977316221511945,-2.644284602343764
419,0.006248455224606748,0.996878166706011,-2.505590291995487
420,0.004264569392185951,0.9978687637677666,-2.6713684091927457
421,0.006043485610240534,0.9969806504125439,-2.5200866004205866
422,0.004264434877441064,0.9978688800424006,-2.6713921038018813
423,0.005761669977851763,0.9971211946175783,-2.540787693995572
424,0.004167154463546922,0.9979175605810259,-2.6814276239610013
425,0.006015982246211987,0.9969942087979807,-2.522041191067919
426,0.004135565485712225,0.9979334236057863,-2.6847485357138856
427,0.005805524690498233,0.9970993697068541,-2.537507621724259
428,0.004149000385704328,0.9979266462506454,-2.683326593571425
429,0.0053570360837898465,0.9973232963847904,-2.572399714507904
430,0.004151730027392365,0.9979253034853584,-2.6830454226415075
431,0.0052970126706179226,0.9973530519942957,-2.5772545895099426
432,0.0041073947528204036,0.9979474991937383,-2.6877166636092746
433,0.004878636662561641,0.9975620755169184,-2.612979751174125
434,0.004900553154387196,0.9975514212311016,-2.6110859205011177
435,0.004789746555181418,0.997606478759897,-2.6209627142365237
436,0.00503050578334594,0.9974862282296899,-2.5996741552078912
437,0.004044806081111563,0.9979786385526,-2.6943560216772524
438,0.0051818623775195865,0.9974106072993301,-2.586802080580608
439,0.003994706600025136,0.9980035821414364,-2.699748553892595
440,0.004944616264002724,0.9975292347558198,-2.607168516435408
441,0.004032625520919949,0.9979846967190066,-2.695659588058499
442,0.005014415855853913,0.9974942934099361,-2.6010697848089475
443,0.003998026915256133,0.998002017206194,-2.699408256143706
444,0.005642034916899882,0.997181030052754,-2.54990955407335
445,0.003926314207790584,0.9980377925273316,-2.7072550746975033
446,0.005491354382937855,0.9972561108284391,-2.561633434201288
447,0.003932834816616279,0.9980344304706417,-2.706511588993435
448,0.004380389165868602,0.9978107795075662,-2.659710495250323
449,0.004751172279177962,0.9976258826466025,-2.6244978175325087
450,0.003961877784252902,0.9980199681663854,-2.703327827388959
451,0.005194393092527032,0.9974045062687146,-2.5857800157049686
452,0.003922285225673433,0.998039649205768,-2.7076662070274615
453,0.004727360377719965,0.997637757048657,-2.6266754382205564
454,0.003954087003986599,0.9980238997456847,-2.704191025947061
455,0.00516451131330819,0.99741931344602,-2.5882647409592114
456,0.0038812349984490447,0.9980602026954312,-2.712243648475104
457,0.004433955512382931,0.9977844818903263,-2.654524695689148
458,0.004269027572830761,0.997866586971427,-2.6709250570374965
459,0.005112811900003077,0.997445142215044,-2.592633269669318
460,0.003840105455840975,0.9980807861238218,-2.7168766250205074
461,0.004529655651817506,0.9977364658465746,-2.645212948249672
462,0.0038821838322508797,0.9980598792568851,-2.7121712409786634
463,0.004640156256739086,0.9976813396976729,-2.6347628734539774
464,0.0038537135559134194,0.9980739977853565,-2.7153432178309664
465,0.00452016435146742,0.9977411654516466,-2.646115578450432
466,0.003825764214403753,0.9980879693461944,-2.718505149365401
467,0.004151049485655936,0.9979255220513858,-2.6830911772949224
468,0.004412071816221531,0.9977950884624925,-2.6566088300251898
469,0.003836384947547373,0.9980827555607847,-2.7173225131862506
470,0.003942712968630133,0.9980295750836414,-2.70544010940656
471,0.004011145940591672,0.9979955303294511,-2.698000510634663
472,0.0045354419797186424,0.9977336693316915,-2.644676724241062
473,0.003768520556164846,0.998116613961243,-2.7250606532607184
474,0.003859981991310999,0.9980708077362265,-2.7146244883047914
475,0.004226437613564744,0.9978879406311704,-2.6752938781871256
476,0.003788769239898907,0.9981065163282711,-2.7227384356229556
477,0.003972781627479264,0.9980146053849326,-2.7021531603801856
478,0.004113676180683923,0.9979441842644284,-2.687015814098322
479,0.0037631253833906417,0.9981194164508286,-2.7257073672997665
480,0.004080867821907482,0.9979606391112303,-2.6905059139312053
481,0.003762362205602278,0.9981196960629724,-2.7257719446165742
482,0.004077477600874148,0.9979623112117672,-2.690862144114583
483,0.003754633449979973,0.9981235603877741,-2.7266654075360295
484,0.004097437826216934,0.9979522870120068,-2.6887309151111616
485,0.0037466473257987657,0.9981276354639188,-2.727609593313717
486,0.004172081961684265,0.9979148707678528,-2.6808670231510727
487,0.003736689186203486,0.9981323968677093,-2.7287154063542975
488,0.004094284992648221,0.9979539431119393,-2.68908229543941
489,0.0037405409054699504,0.99813055131824,-2.728286452164944
490,0.0038192549153413546,0.9980911751312507,-2.719233915516646
491,0.003821015585022168,0.9980903752919611,-2.719051974764009
492,0.004162462930466171,0.9979199510245023,-2.6819264392978095
493,0.00371339681254601,0.9981440435483201,-2.73143221832028
494,0.0036970522191468384,0.9981522714542925,-2.733361831687743
495,0.0040289219772053665,0.9979864472728119,-2.696036993408425
496,0.003968409301142988,0.9980168009501602,-2.7026336943127616
497,0.0037212852903593563,0.9981404197170749,-2.7305850672761225
498,0.003843829444304901,0.9980790322891963,-2.716479935053774
499,0.0037821903105126776,0.9981098590505728,-2.7235058089082242
500,0.003911545333060844,0.9980451389477069,-2.7088841059749607
501,0.0037053558179922156,0.9981481855052149,-2.7324025208540275
502,0.004009719682995863,0.9979962108897491,-2.698147987931429
503,0.0036872437739768177,0.9981573193523436,-2.734549925214063
504,0.00382624197393091,0.9980878750830404,-2.7184837391654977
505,0.00392134688855875,0.9980402530802286,-2.707800009481985
506,0.003690314445274969,0.9981556230298952,-2.73415030925618
507,0.003833757398162808,0.9980840083257262,-2.717606382431169
508,0.00368418182736313,0.9981587765448179,-2.7348935013039797
509,0.003950278860181206,0.9980257840032836,-2.7046053334038413
510,0.0037987190976030423,0.9981015485266457,-2.721600499458495
511,0.0038662803185873598,0.9980678927018769,-2.713968759033964
512,0.0036840315519612744,0.9981588420536756,-2.7349089533347737
513,0.0038482162192103723,0.9980768418468758,-2.715984999586354
514,0.003686336294653157,0.9981576478841229,-2.734627362538712
515,0.004039075714915557,0.997981328911564,-2.6949344369324404
516,0.0036638519481430524,0.9981689985769051,-2.7373113181548745
517,0.003950864998473051,0.9980253542093477,-2.7045107962204713
518,0.003674411554745828,0.9981636886261636,-2.736053675818123
519,0.003827092169882044,0.998087374696219,-2.7183701028629637
520,0.003681127544692033,0.9981601193018177,-2.7352103366648515
521,0.0037863326366329116,0.9981078646638478,-2.723047803641384
522,0.003680405117737961,0.9981606492744194,-2.7353354520226842
523,0.003780015839888753,0.9981107794801894,-2.723717345970578
524,0.0036788983759552477,0.9981615482330533,-2.7355477596616704
525,0.0037667563808597934,0.9981173770611422,-2.7252366539457404
526,0.003675500526256466,0.9981630239361523,-2.7358965025981603
527,0.0036527832391278926,0.9981743576134535,-2.7385842896493786
528,0.0037944461938221974,0.9981037906294952,-2.722113711599856
529,0.003632828539606615,0.9981844127069548,-2.740982865464141
530,0.0037499166160343284,0.9981259671247189,-2.7272227947567047
531,0.0037821723458781264,0.9981098078899497,-2.7234940539776704
532,0.003661200092557899,0.998170241589381,-2.737606247898677
533,0.0035843284326902646,0.9982086877971055,-2.746828715559115
534,0.003608812800092353,0.9981964711949057,-2.743876916947731
535,0.003752545408112679,0.9981245869886145,-2.7269030752356853
536,0.0036535150224587826,0.9981740737951581,-2.7385167785419036
537,0.003587513693359152,0.9982069633619443,-2.7464108361807784
